Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,Italy,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,rino_buccoleri,2.1.0,1,Cercasi Siri disperatamente,"Pessima app! nonostante sia tutto perfettamente sincronizzato e impostato ( luci, stanze, scene) siri non riconosce dispositivo e lampade. Datevi una mossa rincoglioniti"
iOS,Italy,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Edoardo S,2.1.0,1,Non era friendly prima ed è pure peggiorata!,"Pessima! Si è collegata solo all'iPad (pro 9,7""). Ora aggiorno l'iPhone 6S Plus e non trova il bridge! Sembra quasi regga un solo dispositivo. Da iPad non è facile configurarla: macchinosa e meno funzionale della vecchia che, già di suo, non brillava!
Rifatela da capo, è meglio!"
iOS,United Kingdom,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,andy in jsy,2.1.0,1,From Smart Home to Dark Home,"As a supplier of premium smart home lighting - and yes hue is at the very top end price wise, you have a responsibility to make apps and control devices that actually work. My entire house is essentially dark. All scenes have gone, can't seem to re create them. Timers and auto on and offs aren't  working. This is a total f. up. 

As a fellow review asked - did u even beta test this. I suspect not as I had a request to join the programme and submitted the range of devices I had, etc etc and was never contacted. It was the only beta programme I have not been enrolled on.

Totally shocking and from the look of it I'm not the only one.

I question if you a) read reviews or b) care as if this was my company I would have pulled the update and stopped original version which I have now revered to from trying to get me to update.

Shocking Philips - I would expect this from those clones which are a 10th of the price of hue bulbs."
iOS,Mexico,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Tu cola,2.1.0,3,Aplicacion limitada,"El diseño es moderno, pero la funcionalidad es mala. Para cambiar el color de las luces tienes que recorrer 4 menús diferentes. La aplicación de las escenas es ahora confuso y muy limitado. Definitivamente no fue una mejora."
iOS,Switzerland,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,andgis,2.1.0,1,Useless,App funktioniert nicht zum glück gibt es fremdanbieter...
iOS,France,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,<<<Frédéric>>>,2.1.0,1,Très déçu,"ATTENTION, cette V2 ne permet de commander que 2 ampoules avec un interrupteur. Rester en V1."
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Duckies3131,2.1.0,1,Fire the Product Manager and QA Team,"There is now way the same team that built the first gen app built this piece of junk. It is an embarrassment to the Philips brand. If you use the ""clip"" debug interface for developers you can see that this app is causing all sorts of problems. It randomly deletes routines and widget settings. You have less functionality than the first gen. And it fails to connect a lot, while at the exact same time the first gen connects perfectly."
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,MGD92,2.1.0,1,Go back to the old app,I click on a scenes and it turns my lights off. It's tough to navigate and I can't find how to make adjustments to the lights easily. The old app was much easier to use.
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,BostonU93,2.1.0,1,Mediocre,Some good improvements and many bad. What happened to the Apple Watch app? How do I sync colors on multiple lights? Why do I need to be on my home wifi for it to know my location. Not updating location when needed. Use the GPS!!!!
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Maple vs. Honey,2.1.0,1,Philips You Blew Ot Again,"I can't believe how badly you guys dropped the ball, again.  Beautiful hardware, meet awful software, deal with it, I guess. 

Back to the old app. Oh, and ps. thanks for making me have to bypass a screen telling me there's a new app... EVERY... TIME... I OPEN... THE OLD APP.

Lame."
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ChristinB,2.1.0,1,Utterly useless,"I am going back to the old version immediately. This new version doesn't send a notification when enter or leave the geofencing m, so you never know if it actually turned your lights off or not. It has broken communication with my Echo as well."
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,GreekDeno,2.1.0,1,Terrible,Don't waste your time. Amazing these guys can't get an app half way right even on the second go
iOS,United States,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Iphone_Dude9977,2.1.0,3,"New to hue lights, this app is disappointing",This app was great for the first 24 hours. Now it doesn't seem to be accurate as to the status of my lights. It will say lights are off that are on and vice versa. It would also be nice if I just had a timer option. And God forbid I ever touch a light switch with a hues bulb in it. If I do any routine set in the app goes away until the next day. It's super annoying to say the least. The light involved stays on on until manually turned off in the app.
iOS,United Kingdom,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Tridinguk,2.1.0,1,Awful!,I keep waiting for an update that will fix things! The new app doesn't always connect to my bridge leaving my phone useless at controlling anything. The app is a huge step back. The old app actually worked and had better functionality. The new app has better looking design but all that pretty looking UI is useless!!?
iOS,United Kingdom,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,WhenYouSeeIt,2.1.0,1,Style over substance,Compared to the gen1 app this feels like a stripped out version that lacks a lot of the previous apps functionality.  I really miss the colour palette options. This app feels like a bit of a backwards step in my opinion.
iOS,United Kingdom,06/04/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Bradleymad,2.1.0,1,Don't download,"Absolutely worthless.
Stick to first gen app"
iOS,South Korea,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,koheedong,2.1.0,1,이앱은 뭐하러 만들었나,전에 쓰던 앱이 훨씬 좋구만
iOS,Denmark,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,DuckmanDK,2.1.0,1,En stjerne for design,"Dårlig app, gå tilbage til den gamle!! Ville være rart hvis man kunne vælge alle indstillinger til en ""scene""...nu vælger den selv styrke ...har måtte lægge næsten alt ind som widget da den giver mest kontrol! Går nok tilbage til den gamle hvis ikke der snart kommer en opdatering!!"
iOS,Switzerland,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Zampirone,2.1.0,1,Absoluter Schrott,Da geht gar nichts.. Eigene Farben vernünftig herzustellen fast unmöglich. Anmeldung HUE Konto geht auch fast nie. Widget immer und immer wieder Fehler.. Schrott..! Philips enttäuscht leider wieder mal mehr! Schade.
iOS,Switzerland,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ste kurzname,2.1.0,1,schwach,update ist ein rückschritt. lampen lassen sich nicjt mehr einzeln ansteuern. die einzelnen lampen verschwinden kurz nach der auswahl des zummers und können niht weiter angesteuert werden
iOS,Switzerland,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,McFly5036,2.1.0,4,Besser als die alte App,"Bei Bedienung mit mehreren Geräten besser. Auch die unnötige Farbmischung auf ein paar gute vordefinierte Kombi begrenzt, man nutzt ja eh immer die gleichen.
Random Aus/ein vermisse ich noch"
iOS,Canada,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Danimal091,2.1.0,1,KEEP old app!,"Missing a lot of functionality from old app... How could you do this, Philips???

I agree with everyone else: Nice ideas, but lacks functionality BIG time..."
iOS,Canada,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,neufy64,2.1.0,4,Pretty good,Works nice. If I set a widget to turn off some lights it won't work. It will say I need to add a room for the widget although I did select a room for it.
iOS,Canada,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Ewok Ninja,2.1.0,1,This is a downgrade,Don't bother until Philips updates the functionality of this app. It's currently a complete downgrade from version 1.
iOS,Canada,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Some_air,2.1.0,1,Why doesn't app work over cellular,Why don't ios widgets turn on and turn off lights as you hit buttons. Two really bad odd misses for something that could be so good
iOS,Germany,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,aidler2,2.1.0,2,Zuhause & Abwesend???,"Die Funktion Zuhause & Abwesend kann man wirklich nicht verstehen. Das automatische Einschalten der Lichter bei Ankunft in der Wohnung funktioniert noch ganz gut. Nach dem Verlassen der Wohnung kommt es aber zu der Fehlermeldung (sinngemäß) ""Standort wird benötigt. Bitte nehmen Sie verbindung zu Ihren WLAN auf"". Ja wie soll das denn gehen wenn ich nicht mehr Zuhause bin? Sehr wenig durchdacht wie mir scheint."
iOS,Germany,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,senalobo,2.1.0,1,Geo-Fencing funktioniert nicht,"Ich muss mal meckern. Ich war eine Woche im Urlaub, ca. 2500 km von meiner Wohnung entfernt. Mit Erschrecken musste ich jeden Morgen erkennen, dass die Aufwach Routine trotz Geo-Fencing und auch kompletter Deaktivierung alle Lampen schön um 5 eingeschaltet hat. 
So geht's nicht, liebe Philipps Entwickler."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,chuymendez,2.1.0,2,Fixed what wasn't broken!!,"Simply. 

1.Give us the geofencing from previous app. 

2. Let us create our own scenes...again."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,whiteknight4981,2.1.0,1,Update the original app don't create a new one,Philips you development team is a disgrace to programmers.  Fix the old app don't pollute the App Store with lazy bloat by creating a new app that is still free and controls the same system.
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Medcat99,2.1.0,3,100 rule limit,"Let me start off by saying that this app is much better than the previous is many ways. I don't like the import issues and losing some of the original settings, but it is what it is. 

The big issue to flag is the scene cycle addition on the recent update. I LOVE it, but the problem is, if you have a lot of dimmer switches, you will fill up the 100 rule limit quickly. You can no longer use 12 dimmers.....now it's down to 7 (7x13rules per dimmer is 91). The only other option is to disable the scenes and get the rules per dimmer down to 8, which eliminates a cool function. 

Developers need to send a firmware update for the bridge to extend the rules limit to at least 200."
iOS,Italy,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,j.luke,2.1.0,2,"Prodotto ""giovane""","La nuova versione ha potenzialitá, ma ancora una serie di limiti troppo marcati. Tra i quali la mancanza della versione iPad, il limite delle 4 stanze,..."
iOS,Netherlands,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jorit,2.1.0,1,Scenes aanmaken?,"Slechte update.... Enige nieuwe noemenswaardige tov oude app is dat je kamers kunt aanmaken. 

Hoe maak ik nieuwe scènes aan door lampen naar kleuren te schuiven? Hoe kan ik lampen binnen een scène apart dimmen? Zonder de basis functionaliteiten is de app maar 1 ster waard. Ik gebruik de oude app tot hier een serieuze update voor komt. 

Mocht de oude app verwijderd worden dan verkoop ik meteen al m'n lampen. 

Philips waar zijn jullie mee bezig?"
iOS,Netherlands,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Dave11132,2.1.0,4,Prima,Werkt prima. De vorige app en deze van nu is niet heel veel verschil maar ik kan er mee doen wat ik wil dus PRIMA APP! Al die negatieve recensies die snap ik niet echt😜
iOS,Netherlands,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jandirk_v,2.1.0,1,Allerslechtste update ooit,Helaas kan ik geen 0 sterren geven wat 1 is nog veel te veel. De nieuwe app is echt waardeloos. Het maken van widgets per lamp is niet neer mogelijk. Wisselen van kleuren is niet meer mogelijk. Aanmaken van scenes werkt niet meer op kleur spectrum maar alleen op kleuren van de foto die je kiest voor de scène. Kortom mijn Philips hue ter waarde van 500 euro is volledig waardeloos geworden. PHILIPS GEEF MIJN GELD TERUG!!!!!!!!
iOS,United Kingdom,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Shalston,2.1.0,1,Who signed this off??,"Rubbish.  Really rubbish. It's as if they're now relying on 3rd party apps to make Hue useable. Come on Philips, spend some money on app development.....and Q&A !"
iOS,United Kingdom,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,JBN1968,2.1.0,1,Very poor. Philips should be embarrassed.,"This app is a backward step to hue 1. Can't even log into my hue, just has the icon rotating saying logging in. 

Used to be able to control rooms and individual lights now just scenes. Have had to create three scenes to control our two bedroom lights to enable both lights one, left light one and right light on. If both lights are on,  To turn off one light, via the widget, you now need to change to a scene to the relevant scene created. 

The widgets not as good as linked to scenes. Before you could touch to turn on and again to off bulb. That's gone. 

Lost having a random feature on the timers. 

If you upgrade at least make sure it has the same and better functionality. 

Very very poor. Don't upgrade."
iOS,United Kingdom,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Senditbry,2.1.0,1,A lot of money and an awful app!,"Spent a lot of cash on lots of lights, strips and buttons all with the promise I can select the colours.  I cannot select colours anymore and have to use a random shuffle on a camera roll picture!

What a bag of spanners! The concept is brilliant, the hardware is fantastic and the app destroys the experience!

Please Philips allow:-

Grouping rooms
Sharing scenes across rooms with Siri
Picking your own colours
And setting lighting levels per scene!"
iOS,United Kingdom,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,mad4power,2.1.0,1,I don't get it,"This app looks really nice, but I don't get it. None of my scenes have synchronised with my account and I find myself trying to find things. I thought it might be just a new layout and I would get used to it, but I have picked this up a number of times, but I give up every time.

I could be showing my ignorance but I couldn't even find how to set a scene to wake up to. Routines, wake up, room (no scenes).

After investment in a number of lights, this is a worrying move ""forward???""."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Cgumpdesign,2.1.0,1,Get it together Phillips,There was quite apparently no widespread user testing before this app was released. I highly recommend no one download the current iteration.
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,HonestMannnnnnnn,2.1.0,1,DO NOT UPGRADE,"This update is by far the worst DOWN GRADE in any app that I have ever used for a critical function. Somehow Phillips let the engineer put out an an that only an engineer can't use or figure out. The fact that this crappy app took away scenes that I have created since Hue released on day one is beyond belief and common sense. I could tolerate the day one software release as being a working beta. This release which takes place after being in the market for a couple of years is worst than an ALPHA. A warning to all, please do not erase your prior Hue app if you want you expensive hue light to work as advertised. This ALPHA release is PURE CRAP! Enough SAID!!!!"
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Pdxter1,2.1.0,1,Unnecessary complexity!,"The major issue with this new app is the increased complexity of managing timers/routines. The old app had timers, which could be used to turn on and off lights, with all available features including rooms/lights, colors and time of day. It was simple, easy to understand and quick to use.

In the new app they have named routines (home and away, wake up, go to sleep and my routines). Each one is supposed to be purpose built with extra features but some basic features like light color/scene isn't available in the wake up routine. These new routine categories add unnecessary complexity to the app. The simpler way to get these features without adding such complexity is to have them all be general routines, and the home screen can then be a unified list of all routines rather than a category selection screen that adds a step. Move the ""category"" concept as a selectable variable within the routine, and then you can show only the features relevant to that routine (eg no color/scene selection on a lights off routine).

This new app makes things unnecessarily complicated with deprecated features and a bad user experience."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Retoxx,2.1.0,2,Meh...,"It's ok, for many reasons I still prefer the original app. Thank you for having the sense to keep it available and working. I'll try this again in a few months and see how the dev has come, but start with importing scenes from the old app. I really shouldn't have to reprogram my house. Lame."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,The Rican,2.1.0,2,Switching Back to First Gen App for Now,"Unfortunately I'm at a point where I have to write a review for this app as well. I didn't realize that there were so many others who felt the same as myself about this app. I love the new look of this new app but one feature that has not been working well for me is the geofencing feature that allows to have the lights shutoff when you leave and turn back on when you return within range of wireless router. This feature on the first gen app work flawlessly. Today was the the last day I let this app let me down on this feature. I literally would be sitting in my parking lot, connected to my wifi, and still didn't see any lights come on for a quite a period of time. Then I walked into a dark apartment. Like I said though I do love the new look and layout to the app otherwise. I love the new ""nightlight"" options that really help me create a low light scene when I need it. Anyways I hope to see an update to this app that correct my issues and the others that other people have had as well. Until then I'm switching back to the first gen app."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,BiroJ,2.1.0,1,So sad,"Really? No import???   Should I just re-setup every light, every scene, every timer???  What a joke.  

I can see if the products were low cost --- but $50 or more a bulb....  HELLO PHILIPS.   Get a clue, hire some competent developers."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Chia1999,2.1.0,4,It's good,"It's a nice interface. Siri finally works with it and it's very quick when it works with wifi. However, please for the love of God, give us back the ability to individually select colors out of the pictures for the scenes. That's an essential and y'all removed it. I need it back."
iOS,United States,06/03/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,corpho,2.1.0,5,Threw the baby out with the bath water,"I wasn't entirely pleased at the beginning, but it all makes perfect sense now. Thanks for a great update."
iOS,Australia,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Ozpif,2.1.0,1,Do not update!,"This version just does NOT work. 

Scenes are hard to arrange. Alarms/timers don't work well. It's not intuitive - I miss the old, EASY app so much! If you have it, stick with it!!"
iOS,Switzerland,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,CyrillStadler,2.1.0,1,Generation 1 übertrifft Generation 2 um Meilen!,"Eigentlich hätte ich von Generation 1 zur Generation 2 einige Verbesserungen erwartet. Leider ist das nicht der Fall. Gute Funktionen der App Generation 1 wurden nicht in die neue App gerettet oder einfach vergessen?

- Zufallsgenerator bei den Timern
- Anzeige der Verfügbarkeit der Lampen wenn man ausser Haus ist
- Timer zu setzten wurde komplizierter (und das will was heissen, es war vorher schon nicht sehr einfach - vielleicht liegt ja hier die Verbesserung)

Wirklich die einzige Verbesserung ist die Übersichtlichkeit - weniger Funktionen mehr Übersicht folgt einer gewissen Logik!

Ich werde noch so lange wie möglich mit der Generation 1 weitermachen!"
iOS,Canada,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Greenobsession,2.1.0,1,Horrible,"The only good thing about this new app is being able to easily control a room of lights. 

The new app makes it harder to set the exact colours that u want making it useless!!! Why did u ruin a good thing with making a shittier app?? Just add the room grouping to the old app and call it good. Seriously hate the new app and I hate that the old app always has a pop up telling u to switch to the new app. 

I'm no longer recommending this to anyone as I now feel like it's too much of a hassle to use making it a waste of money!!"
iOS,Canada,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Believe It cause its true,2.1.0,1,Forced to use in Portrait view mode,"I view my iPad screen locked in Landscape mode, which is my preference. 99% of the apps I use will rotate their screens and allow for Landscape use. Even Hue Gen 1 does that!! Won't use Gen 2 in a forced Portrait mode. By way of the other feedback here it doesn't look like I'm missing much anyway."
iOS,Canada,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Yuri Orlov,2.1.0,1,Going Backward,"A new app that makes you start at square one is a bad idea.  Sure no big deal if you have 2 bulbs, b the for those that have bought in and did a whole house, I've got better things to do then spend the day re doing all the lights. The app isn't that much of an improvement to warrant such an important investment in time.  Try again you make a good product but your developers are hurting you."
iOS,Germany,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,bithunter,2.1.0,1,Leider...,"...kein Support für iPad oder Apple Watch. 

Ansonsten ist die App nicht schlecht gemacht. Die Einstellungen sind besser als bei der alten Version und es gibt endlich Räume  denen man die Lampen zu ordern kann.

Aufgrund des fehlenden Support für iPad und Apple Watch kann ich leider nur einen Stern vergeben.

SCHADE!"
iOS,Germany,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mc koi,2.1.0,1,Der letzte Müll!!!!!,"Völlig unübersichtlich und null intuitiv!
Warum kann man beim einstellen einer Routine nicht die Farbe auswählen die man möchte? Zwei Lampen in einer Szene können nicht die gleiche Farbe haben. Warum nicht?!?!? Wie kann ich die Farbe in einer Szene zuordnen? 
Die alte app war schon schlimm aber die ist noch deutlich schlimmer..."
iOS,Germany,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,chr-wi,2.1.0,2,Ein echter Rückschritt,"Als begeisterter Nutzer der ersten Generation finde ich die 2. Generation nicht sonderlich ausgreift. 
Die Shuffle Funktion ist ganz nett. Aber wie lassen sich die einzelnen Lampen einer Szene konfigurieren? Alles erscheint mir recht umständlich. Was ich außerdem vermisse ist die Zufallsfunktion bei den Routinen (Timer). 
Erstmal werde ich die gen 1 weiter nutzen. 
Schauen wir mal wann ein Update kommt...."
iOS,Germany,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,twilightzone42,2.1.0,1,Bugdate,"Es gibt ein paar kleine, längst überfällige Ergänzungen, ABER
plötzlich erklärt einem die App, die verwendete Bridge (2.0!!!) sei nicht HomeKit fähig. Also kein Siri, keine Steuerung über das Internet. 
Ich weiß nicht was die da rauchen, aber ich will es nicht"
iOS,France,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,alda75,2.1.0,1,Plein de fonctions en moins,"Nul nul
Ergonomie moyenne et perte de nombreuses fonctions comme les minuteurs d'extinction qu'on pouvait lancer quand on voulait. Perte de controle des lumières qui doivent etre rangées dans des pièces. Scénarios qui ne jouent que dans une pièce et pas sur toute la maison. Bref, inutilisable pour moi. Je reste sur l'ancienne appli."
iOS,Italy,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,nerò,2.1.0,3,Sarebbe ottima se non avesse dei grandi limiti,"Il passo in avanti è notevole. Preferisco questa app alla precedente ma devono risolvere dei limiti ampiamente enunciati in altre recensioni. Uno per tutti: non poter creare stanza contenente tutte le luci per avere scene che coprano l'intera casa. Cioè, è fattibile ma perdi le singole stanze...cosa assurda! Speriamo aggiornino."
iOS,Netherlands,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Scheermans,2.1.0,2,Lastig nieuwe scenes maken,Op zich prima app. Scene maken is veel minder relaxed dan gen 1. Of shuffelen zonder eigen invloed op een foto. Of elke lamp apart instellen waarbij je niet kan zien welke kleuren de andere lampen hebben (alle lampen in 1 kleurenpalet verstelbaar zit niet in app).
iOS,Netherlands,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Ruffboi,2.1.0,1,Onduidelijk,Mooie interface maar hoe krijg je je oude scenes terug? En hoe maak je überhaupt scenes? Waar is de handleiding in deze app?
iOS,Netherlands,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,kretekroker,2.1.0,5,Suuuuuuuper sinds de laatste update!,"Heeeeeeelemaal geweldig, niets meer te wensen over, Ik kan er alles mee wat ik wil!"
iOS,Netherlands,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,peterharte,2.1.0,1,Waarom meerdere schedules per routine?,"Eye candy meer niet. Werkt niet samen met andere Hue apps (Hue Sunset). Waarom maakt de app 4 schedules per routine aan in de bridge. App chrasht wanneer je routines wil veranderen.
Bridge firmware en deze app werken niet lekker samen: sommige routines werken incompleet (1 kamer niet, rest wel of omgekeerd)
Heel graag een update!"
iOS,United Kingdom,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,~Ej~,2.1.0,1,Disappointing,"The 1st gen app is much better, the gen 2 app is missing a lot of the original features. 1 I feel needs to be added to this version is the random setting for lights to randomly come on either side of a specific time. 
Also being able to switch off a light from widgets. Was better on 1st gen hence why I haven't deleted the app. Philips have gone backwards on improving its app."
iOS,United Kingdom,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Nosh Lockley,2.1.0,2,Urm,I didn't realise that when you update something it's for the worse . Phillips what have you done? I've deleted this and gone back to version 1. Sort it out
iOS,United Kingdom,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,N Hoare,2.1.0,1,Total rubbish,"This gen 2 app is appalling, much prefer the gen 1 app that is at least designed for the iPad."
iOS,United Kingdom,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Scouseruk1210,2.1.0,2,where is watch support???,"it works ok but had a few buggy experiences, also theres no watch support which is surprising as the old app had it and it was used as well, so give it a while before this app will get good reviews"
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,BenjaminNoah,2.1.0,2,"Philips has a great product, but they're shooting themselves in the foot with the app.","The Philips Hue bulbs and family of lights are all excellent. But, this app makes the user experience unbearable. From never finding new lights, to being unable to control multiple bulbs at the same time, to glitches when trying to save light settings or syncing between devices, this app is even worse than the original (and the original was pretty terrible). All that is before even mentioning that now there isn't an iPad app. Philips is shooting themselves in the foot by selling an excellent product,mouth giving users a terrible app to control it."
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Roseleaf red,2.1.0,1,Got rid of everything useful,"You can't make scenes that encompass lights from more than one ""room."" In the old app I had scenes that were room dependent and scenes that weren't; here, you can only group lights in one rigid way. Plus, if you've made a bunch of scenes in your v1 app, you can't import them. The new app is sleek in appearance but I'm very glad I can still use v1 because this one is a huge downgrade and total disappointment"
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,blwn02gs,2.1.0,1,"Lights are great, this app not so much.","Where is the Apple Watch and iPad support? First generation had it, why can't the second? Of course there are many third party apps to fill this gap. But why should we resort to that when they are perfectly capable of having this support right out of the gate. Completely unacceptable from a massive company that has the resources to do so."
iOS,Japan,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,shige t,2.1.0,1,帰宅時に点灯しない。,"外出するときには消灯されるが、帰宅してWifiにも繋がっているのに「外出中」のまま。
hue Tapで操作するとiPhoneも点灯の表示になるので通信の問題では無い。
機能の劣るIFTTTで我慢するしかない。"
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,DirectorRB,2.1.0,1,A disastrous step backward,I had little to no problems with the Gen 1 app. This one has traded usefulness for simplicity and somehow failed completely at the latter. Setting a wake up alarm is a chore... Home and Away has stopped working... And creating automatic scheduled variance when lights turn on and off (so that it doesn't appear like lights are on a timer) seems to have disappeared. No longer is there control over scenes. Everything is a chore. I'll keep using Gen 1 until Philips realizes the people using smart lights actually want the corresponding app to be SMART!
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Siengo,2.1.0,5,Big improvement,"I really like the changes in this new app. It's much simpler to
Use and more intuitive. Luckily I didn't have a lot of custom scenes saved so worked great. Lights respond perfectly."
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,eag_app_review_nickname,2.1.0,1,What a Joke,"Tried the new app and gave it a fair shot. Conclusion: it's as bad as all the previous reviews said it was.

I'd rather dismiss the ""upgrade now"" screen on the old app to keep my system the way it was than have to use the new app.

To the Hue product managers and developers: bless your little hearts for trying, but some people in this world just aren't cut out to develop apps.

To the Hue leadership: might want to rethink your product manager and developer hiring strategy.

To those who, like me, wanted to see if the new app was as bad as people say it is: try it out and then come back and write a review."
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,sundancr123,2.1.0,1,Zero Stars,Don't understand the point of this app. I can't use my scenes. Why would I want to simply use the crap stock scenes they supply. This version removes the ability to truly customize which is the whole point of having Hue lights.
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Wyhhsgsg,2.1.0,1,Terrible,"The app has never worked 100% correctly. It did work for about 8 months with about 80% functionality. Siri never worked and it always said it could not find the bridge but worked anyway. After installing the update Hue can't find the bridge and I can't control the lights. I also can't use my Harmony remote (amazing product, works perfectly) to control the lights either. Now it says I need to be on my wifi network. Obviously, I am on my wifi network. Hue is an incredibly frustrating product."
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,knarf78501,2.1.0,1,I hate it,I spent long hours creating scenes on the other hue app the new app didn't import anything!!! I'm so aggravated!  Setting up the widget is not user friendly. It is a disaster.
iOS,United States,06/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ItsmeNick,2.1.0,1,Gen 1 = 2 stars... Gen 2 = 1 star,Subject says it all. This app is horrible.
